#node	asm	tax	desc	tax_species	color
NZ_AMQK01000001.1	GCF_000311905.1_ASM31190v1_genomic.fna.gz	1206782	Bartonella bacilliformis INS	774	#4E0928
NZ_HE978577.1	GCF_000311925.1_ASM31192v1_genomic.fna.gz	1118061	Alistipes obesi	1118061	#7EE44F
NZ_AMQW01000001.1	GCF_000311945.1_ASM31194v1_genomic.fna.gz	1203258	Lactobacillus rhamnosus LRHMDP2	47715	#9D0278
NZ_AMQX01000001.1	GCF_000311965.1_ASM31196v1_genomic.fna.gz	1203259	Lactobacillus rhamnosus LRHMDP3	47715	#9D0278
NZ_HE978585.1	GCF_000311985.1_ASM31198v1_genomic.fna.gz	1118059	Kallipyga massiliensis ph2	1472764	#A3A526
NZ_HE978588.1	GCF_000312005.1_ASM31200v1_genomic.fna.gz	1095767	Cellulomonas massiliensis JC225	1465811	#40FEF4
NZ_HE978593.1	GCF_000312025.1_ASM31202v1_genomic.fna.gz	1095770	Peptoniphilus timonensis JC401	1268254	#E3F4D0
NZ_HE978634.1	GCF_000312045.1_ASM31204v1_genomic.fna.gz	1095769	Noviherbaspirillum massiliense JC206	1465823	#684FC0
NZ_HE978636.1	GCF_000312105.1_ASM31210v1_genomic.fna.gz	1033730	Aeromicrobium massiliense JC14	1464554	#4CDF14
NZ_HE978641.1	GCF_000312125.1_ASM31212v1_genomic.fna.gz	1095772	Timonella senegalensis JC301	1465825	#6E7889
NZ_HE978647.1	GCF_000312145.1_ASM31214v1_genomic.fna.gz	1033732	Alistipes senegalensis JC50	1288121	#2E3551
NZ_HE972658.1	GCF_000312165.1_ASM31216v1_genomic.fna.gz	1160286	Microcystis aeruginosa PCC 9717	1126	#FFEED8
NZ_HE972922.1	GCF_000312185.1_ASM31218v1_genomic.fna.gz	1160281	Microcystis aeruginosa PCC 9443	1126	#FFEED8
NZ_HE973143.1	GCF_000312205.1_ASM31220v1_genomic.fna.gz	213618	Microcystis aeruginosa PCC 7941	1126	#FFEED8
NZ_HE973313.1	GCF_000312225.1_ASM31222v1_genomic.fna.gz	1160283	Microcystis aeruginosa PCC 9807	1126	#FFEED8
NZ_HE973580.1	GCF_000312245.1_ASM31224v1_genomic.fna.gz	1160284	Microcystis aeruginosa PCC 9808	1126	#FFEED8
NZ_HE973721.1	GCF_000312265.1_ASM31226v1_genomic.fna.gz	1160285	Microcystis aeruginosa PCC 9809	1126	#FFEED8
NZ_HE974184.1	GCF_000312285.1_ASM31228v1_genomic.fna.gz	721123	Microcystis aeruginosa PCC 9701	1126	#FFEED8
NZ_HE999443.1	GCF_000312305.1_ASM31230v1_genomic.fna.gz	1197728	Prevotella conceptionensis 9403948	340486	#FFD278
NZ_HE997581.1	GCF_000312325.1_ASM31232v1_genomic.fna.gz	938278	Casaltella massiliensis	938278	#7DDDF5
NZ_HE998584.1	GCF_000312345.1_ASM31234v1_genomic.fna.gz	1203190	Corynebacterium timonense 5401744	441500	#9D4FB8
NZ_HG003688.1	GCF_000312365.2_ASM31236v2_genomic.fna.gz	938293	Anaerococcus provencensis	938293	#8E4E2E
NZ_HE997626.1	GCF_000312385.1_ASM31238v1_genomic.fna.gz	1151061	Tsukamurella sp. 1534	1151061	#54B85B
NZ_HE997173.1	GCF_000312405.1_ASM31240v1_genomic.fna.gz	1203076	Lactobacillus ingluviei str. Autruche 4	148604	#ABD93E
NZ_HE997181.1	GCF_000312425.1_ASM31242v1_genomic.fna.gz	1205680	Reyranella massiliensis 521	445220	#C2F3E8
NZ_HE997182.1	GCF_000312445.1_ASM31244v1_genomic.fna.gz	1204719	Phocaeicola abscessus CCUG 55929	555313	#35E177
NZ_ANAV01000001.1	GCF_000312465.1_ASM31246v1_genomic.fna.gz	1006003	Citrobacter freundii ATCC 8090 = MTCC 1658	546	#ED265B
NZ_HE997643.1	GCF_000312485.1_ASM31248v1_genomic.fna.gz	1205683	Yersinia massiliensis CCUG 53443	419257	#6B4082
NZ_HG326224.1	GCF_000312505.2_Cb_9401234_genomic.fna.gz	938288	Fenollaria massiliensis	938288	#66F0ED
NZ_HE997451.1	GCF_000312525.1_ASM31252v1_genomic.fna.gz	928210	Bartonella florencae	928210	#05C2B7
NZ_HE997540.1	GCF_000312545.1_ASM31254v1_genomic.fna.gz	929794	Bartonella senegalensis OS02	1468418	#BE4A24
NZ_CALW02000108.1	GCF_000312565.1_ASM31256v2_genomic.fna.gz	1205681	Bartonella rattaustraliani AUST/NH4	481139	#053E98
NZ_HE997969.1	GCF_000312585.1_ASM31258v1_genomic.fna.gz	1221525	Bartonella queenslandensis AUST/NH15	481138	#611306
NZ_CALY02000093.1	GCF_000312605.1_ASM31260v2_genomic.fna.gz	1094556	Bartonella rattimassiliensis 15908	270250	#82936B
NZ_CALZ01000161.1	GCF_000312625.1_ASM31262v1_genomic.fna.gz	872326	Lactobacillus equicursoris 66c	420645	#632C7A
NZ_CAMA01000232.1	GCF_000312645.1_ASM31264v1_genomic.fna.gz	1293597	Lactobacillus equicursoris DSM 19284 = JCM 14600 = CIP 110162	420645	#632C7A
NZ_HF536772.1	GCF_000312665.1_ASM31266v1_genomic.fna.gz	1211777	Rhizobium mesoamericanum STM3625	1079800	#6D96D8
NC_019435.1	GCF_000312685.1_ASM31268v1_genomic.fna.gz	1111678	Lactococcus lactis subsp. cremoris UC509.9	1358	#83ADC9
NC_019427.1	GCF_000312705.1_ASM31270v1_genomic.fna.gz	46234	Anabaena sp. 90	46234	#6B193C
NZ_HE973220.1	GCF_000312725.1_ASM31272v1_genomic.fna.gz	1160282	Microcystis aeruginosa PCC 9806	1126	#FFEED8
NZ_AMED02000083.1	GCF_000312745.2_STm6.2_genomic.fna.gz	1218147	Salmonella enterica subsp. enterica serovar Typhimurium str. STm6	28901	#9DA26E
NZ_AMEF02000110.1	GCF_000312765.2_STm11.2_genomic.fna.gz	1218151	Salmonella enterica subsp. enterica serovar Typhimurium str. STm11	28901	#9DA26E
NZ_AMEG02000077.1	GCF_000312785.2_STm12.2_genomic.fna.gz	1218152	Salmonella enterica subsp. enterica serovar Typhimurium str. STm12	28901	#9DA26E
NZ_AMEH02000449.1	GCF_000312805.2_STm5.2_genomic.fna.gz	1218153	Salmonella enterica subsp. enterica serovar Typhimurium str. STm5	28901	#9DA26E
NZ_AMDX02000115.1	GCF_000312825.2_STm1.2_genomic.fna.gz	1218143	Salmonella enterica subsp. enterica serovar Typhimurium str. STm1	28901	#9DA26E
NZ_AMDZ02000095.1	GCF_000312845.2_STm8.2_genomic.fna.gz	1218148	Salmonella enterica subsp. enterica serovar Typhimurium str. STm8	28901	#9DA26E
NZ_AMEB02000105.1	GCF_000312865.2_STm3.2_genomic.fna.gz	1218145	Salmonella enterica subsp. enterica serovar Typhimurium str. STm3	28901	#9DA26E
NZ_AMEC02000147.1	GCF_000312885.2_STm4.2_genomic.fna.gz	1218146	Salmonella enterica subsp. enterica serovar Typhimurium str. STm4	28901	#9DA26E
NZ_AMEE02000104.1	GCF_000312905.2_STm10.2_genomic.fna.gz	1218150	Salmonella enterica subsp. enterica serovar Typhimurium str. STm10	28901	#9DA26E
NZ_HE983627.1	GCF_000312945.1_ASM31294v1_genomic.fna.gz	1331239	Bordetella bronchiseptica MO211	518	#EBD962
NW_007546268.1	GCF_000313045.1_ASM31304v1_genomic.fna.gz	3656	Cucumis melo	3656	#14678D
NZ_HE983628.1	GCF_000313065.1_ASM31306v1_genomic.fna.gz	1208659	Bordetella bronchiseptica Bbr77	518	#EBD962
NZ_HE983626.1	GCF_000313085.1_ASM31308v1_genomic.fna.gz	1208657	Bordetella bronchiseptica 1289	518	#EBD962
NW_004457733.1	GCF_000313135.1_Acastellanii.strNEFF_v1_genomic.fna.gz	1257118	Acanthamoeba castellanii str. Neff	5755	#840D68
NZ_KB206104.1	GCF_000313155.1_ASM31315v1_genomic.fna.gz	1245477	Enterococcus faecium LCT-EF20	1352	#8B0DC6
NZ_CP006694.1	GCF_000313175.2_ASM31317v2_genomic.fna.gz	758847	Leptospira santarosai serovar Shermani str. LT 821	28183	#9F74AE
NZ_KB206117.1	GCF_000313195.1_ASM31319v1_genomic.fna.gz	1245478	Enterococcus faecium LCT-EF258	1352	#8B0DC6
NZ_AMXW02000001.1	GCF_000313215.2_ASM31321v2_genomic.fna.gz	1240677	Mycobacterium tuberculosis UM 1072388579	1773	#4ABE17
NZ_AMXG01000001.1	GCF_000313235.1_PAMC26508ASM01_genomic.fna.gz	1240676	Pseudomonas sp. PAMC 26793	1240676	#F420BE
NZ_KB206027.1	GCF_000313255.1_Version_1_for_Proteus_mirabilis_C05028_genome_genomic.fna.gz	1245027	Proteus mirabilis C05028	584	#F5DEAE
NZ_AMPP01000001.1	GCF_000313275.1_Ft1.0_genomic.fna.gz	1208319	Francisella tularensis subsp. tularensis 70001275	263	#8C19F5
NZ_AMRO01000001.1	GCF_000313345.1_CIC9_01_genomic.fna.gz	1234664	Parageobacillus caldoxylosilyticus CIC9	81408	#B26FA8
NZ_CANS01000168.1	GCF_000313365.1_ASM31336v1_genomic.fna.gz	1185420	Klebsiella pneumoniae subsp. pneumoniae ST258-K28BO	573	#E5F6AD
NC_019537.1	GCF_000313385.1_ASM31338v1_genomic.fna.gz	1232394	Francisella tularensis subsp. holarctica F92	263	#8C19F5
NZ_AMXO01000001.1	GCF_000313405.1_CFSAN001629_1.0_genomic.fna.gz	1232150	Escherichia coli O26:H11 str. CFSAN001629	562	#4E4B5F
NZ_AMXP01000001.1	GCF_000313425.1_CFSAN001630_1.0_genomic.fna.gz	1232151	Escherichia coli O111:H11 str. CFSAN001630	562	#4E4B5F
NZ_AMXQ01000001.1	GCF_000313445.1_CFSAN001632_1.0_genomic.fna.gz	1232154	Escherichia coli O111:H8 str. CFSAN001632	562	#4E4B5F
NZ_CANR01000193.1	GCF_000313465.1_ASM31346v1_genomic.fna.gz	1185419	Klebsiella pneumoniae subsp. pneumoniae ST258-K26BO	573	#E5F6AD
NW_011887376.1	GCF_000313485.1_ASM31348v1_genomic.fna.gz	1041607	Wickerhamomyces ciferrii	1041607	#D20D08
NW_012132922.1	GCF_000313525.1_ASM31352v1_genomic.fna.gz	599839	Fibroporia radiculosa	599839	#B9A05B
NZ_HE578923.1	GCF_000313565.1_ASM31356v2_genomic.fna.gz	1034346	Dielma fastidiosa	1034346	#4C4546
NZ_ANCJ01000001.1	GCF_000313595.1_CN79v1_genomic.fna.gz	1242970	Staphylococcus aureus CN79	1280	#DA11E8
NZ_AMZQ01000001.1	GCF_000313615.1_Velvet_assembly_of_Campylobacter_showae_CSUNSWCD_genomic.fna.gz	1244083	Campylobacter showae CSUNSWCD	204	#274AD4
NC_019552.1	GCF_000313635.1_ASM31363v1_genomic.fna.gz	1118964	Mycoplasma hyorhinis SK76	2100	#2CAD8F
NZ_ANFT01000001.1	GCF_000313655.1_contig_genomic.fna.gz	1248420	Streptococcus intermedius BA1	1338	#053116
NC_019859.1	GCF_000313675.1_ASM31367v1_genomic.fna.gz	8090	Oryzias latipes	8090	#63771E
NC_019002.1	GCF_000313715.1_ASM31371v2_genomic.fna.gz	1147754	Salmonella enterica subsp. enterica serovar Enteritidis str. LA5	28901	#9DA26E
NZ_AMZB01000001.1	GCF_000313755.1_Pseudomonas_sp.TX1_v1.0_genomic.fna.gz	1226994	Pseudomonas nitroreducens TX1	46680	#705564
NZ_ANGG01000001.1	GCF_000313775.1_XTG29_genomic.fna.gz	1195885	Xanthomonas translucens pv. graminis ART-Xtg29	343	#3AD7C2
NC_025202.1	GCF_000313855.2_ASM31385v2_genomic.fna.gz	214687	Musa acuminata subsp. malaccensis	4641	#5FFAA9
NZ_AMXV01000001.1	GCF_000313875.1_ASM31387v1_genomic.fna.gz	1069631	Alcaligenes sp. HPC1271	1069631	#73CFB5
NZ_AMPE01000001.1	GCF_000313895.1_L17dn_genomic.fna.gz	1212820	Citrobacter sp. L17	1212820	#10000C
NZ_AMYT01000001.1	GCF_000313915.1_CMarimammalium1.0_genomic.fna.gz	1234409	Catellicoccus marimammalium M35/04/3	300419	#F1BB3F
NZ_AMSS01000001.1	GCF_000313935.1_gacin27v1.0_genomic.fna.gz	903915	Acinetobacter sp. WC-141	903915	#73C386
NZ_AMQZ01000001.1	GCF_000313955.2_Lfzb2dn_genomic.fna.gz	1231627	Lysinibacillus fusiformis ZB2	28031	#151D71
NW_004558701.1	GCF_000313985.1_EchTel2.0_genomic.fna.gz	9371	Echinops telfairi	9371	#9C7AA2
NZ_JH980292.1	GCF_000314005.1_ASM31400v1_genomic.fna.gz	1173029	Spirulina subsalsa PCC 9445	54311	#16A466
NZ_ANGN01000001.1	GCF_000314025.1_ASM31402v1_genomic.fna.gz	1247729	Campylobacter coli BIGS0003	195	#0336DC
NZ_ANGM01000001.1	GCF_000314045.1_ASM31404v1_genomic.fna.gz	1247728	Campylobacter coli BIGS0002	195	#0336DC
NZ_ANGO01000001.1	GCF_000314085.1_ASM31408v1_genomic.fna.gz	1248399	Campylobacter jejuni subsp. jejuni BIGS0004	197	#85D8CE
NZ_ANGP01000001.1	GCF_000314105.1_ASM31410v1_genomic.fna.gz	1247730	Campylobacter coli BIGS0005	195	#0336DC
NZ_ANGQ01000001.1	GCF_000314125.1_ASM31412v1_genomic.fna.gz	1247731	Campylobacter coli BIGS0006	195	#0336DC
NZ_ANGR01000001.1	GCF_000314145.1_ASM31414v1_genomic.fna.gz	1247732	Campylobacter coli BIGS0007	195	#0336DC
NZ_ANGT01000001.1	GCF_000314185.1_ASM31418v1_genomic.fna.gz	1247734	Campylobacter coli BIGS0009	195	#0336DC
NZ_ANGU01000001.1	GCF_000314205.1_ASM31420v1_genomic.fna.gz	1247735	Campylobacter coli BIGS0010	195	#0336DC
NZ_ANGV01000001.1	GCF_000314225.1_ASM31422v1_genomic.fna.gz	1247736	Campylobacter coli BIGS0011	195	#0336DC
NZ_ANGW01000001.1	GCF_000314245.1_ASM31424v1_genomic.fna.gz	1247737	Campylobacter coli BIGS0012	195	#0336DC
NZ_ANGX01000001.1	GCF_000314265.1_ASM31426v1_genomic.fna.gz	1248400	Campylobacter jejuni subsp. jejuni BIGS0013	197	#85D8CE
NZ_ANGY01000001.1	GCF_000314285.1_ASM31428v1_genomic.fna.gz	1248401	Campylobacter jejuni subsp. jejuni BIGS0014	197	#85D8CE
NZ_ANGZ01000001.1	GCF_000314305.1_ASM31430v1_genomic.fna.gz	1247738	Campylobacter coli BIGS0015	195	#0336DC
NZ_ANHB01000001.1	GCF_000314345.1_ASM31434v1_genomic.fna.gz	1247740	Campylobacter coli BIGS0017	195	#0336DC
NZ_ANHC01000001.1	GCF_000314365.1_ASM31436v1_genomic.fna.gz	1247741	Campylobacter coli BIGS0018	195	#0336DC
NZ_ANHD01000001.1	GCF_000314385.1_ASM31438v1_genomic.fna.gz	1247742	Campylobacter coli BIGS0019	195	#0336DC
NZ_ANHF01000001.1	GCF_000314425.1_ASM31442v1_genomic.fna.gz	1247744	Campylobacter coli BIGS0021	195	#0336DC
NZ_ANHG01000001.1	GCF_000314445.1_ASM31444v1_genomic.fna.gz	1248402	Campylobacter jejuni subsp. jejuni BIGS0022	197	#85D8CE
NZ_ANHJ01000001.1	GCF_000314505.1_ASM31450v1_genomic.fna.gz	1248403	Campylobacter coli BIGS0025	195	#0336DC
NZ_ANHK01000001.1	GCF_000314525.1_ASM31452v1_genomic.fna.gz	1248404	Campylobacter jejuni subsp. jejuni BIGS0030	197	#85D8CE
NZ_AMSQ01000001.1	GCF_000314555.1_ASM31455v1_genomic.fna.gz	1229783	Staphylococcus massiliensis S46	555791	#72C8F8
NZ_AMSP01000001.1	GCF_000314575.1_ASM31457v1_genomic.fna.gz	1229781	Brevibacterium casei S18	33889	#252824
NZ_AMZR01000001.1	GCF_000314595.1_gacin29v1.0_genomic.fna.gz	106654	Acinetobacter nosocomialis	106654	#17F9E3
NZ_AMZS01000001.1	GCF_000314615.1_gacin30v1.0_genomic.fna.gz	903918	Acinetobacter sp. WC-323	903918	#1CD3D3
NZ_AMZT01000001.1	GCF_000314635.1_gacin31v1.0_genomic.fna.gz	903919	Acinetobacter baumannii WC-348	470	#263373
NZ_AMZU01000001.1	GCF_000314655.1_gacin32v1.0_genomic.fna.gz	903920	Acinetobacter baumannii Naval-113	470	#263373
NZ_KB375282.1	GCF_000314675.2_Afip_broo_ATCC_49717_V1_genomic.fna.gz	883078	Afipia broomeae ATCC 49717	56946	#2EA667
NZ_KB373335.1	GCF_000314715.2_Stap_epid_BVS058A4_V1_genomic.fna.gz	883130	Staphylococcus epidermidis BVS058A4	1282	#1CECC7
NZ_KB375270.1	GCF_000314735.2_Afip_feli_felis_ATCC_53690_V1_genomic.fna.gz	883080	Afipia felis ATCC 53690	1035	#A34BAC
NZ_KB373326.1	GCF_000314755.2_Stap_simu_ACS-120-V-SCH1_V1_genomic.fna.gz	883166	Staphylococcus simulans ACS-120-V-Sch1	1286	#C0A271
NZ_KB373321.1	GCF_000314775.2_Strept_sp_F0441_V1_genomic.fna.gz	999424	Streptococcus sp. F0441	999424	#7A0605
NZ_KB373314.1	GCF_000314795.2_Strept_sp_F0442_V1_genomic.fna.gz	999425	Streptococcus sp. F0442	999425	#46C33D
NZ_KB373317.1	GCF_000314815.2_Stre_urin_FB127-CNA2_V1_genomic.fna.gz	883168	Streptococcus urinalis FB127-CNA-2	149016	#FE4158
NZ_CM001774.1	GCF_000314835.2_ASM31483v2_genomic.fna.gz	1141663	Providencia rettgeri Dmel1	587	#766EBC
NZ_KB233222.1	GCF_000314855.2_ASM31485v2_genomic.fna.gz	1141662	Providencia burhodogranariea DSM 19968	516074	#BFB077
NZ_AKKM01000049.1	GCF_000314875.2_ASM31487v2_genomic.fna.gz	1141661	Providencia alcalifaciens Dmel2	126385	#7CF9C7
NZ_CM001773.1	GCF_000314895.2_ASM31489v2_genomic.fna.gz	1141660	Providencia sneebia DSM 19967	516075	#F41BE3
NZ_AMDY01000256.1	GCF_000314915.1_ASM31491v1_genomic.fna.gz	1218144	Salmonella enterica subsp. enterica serovar Typhimurium str. STm2	28901	#9DA26E
NZ_AMDY02000001.1	GCF_000314915.2_ASM31491v2_genomic.fna.gz	1218144	Salmonella enterica subsp. enterica serovar Typhimurium str. STm2	28901	#9DA26E
NZ_BAEK01000096.1	GCF_000314935.1_ASM31493v1_genomic.fna.gz	1125747	Paraglaciecola agarilytica NO2	395568	#8C63DD
NZ_BAEM01000063.1	GCF_000314955.1_ASM31495v1_genomic.fna.gz	1127672	Paraglaciecola chathamensis S18K6	368405	#5E51EB
NZ_BAEN01000076.1	GCF_000314975.1_ASM31497v1_genomic.fna.gz	1127673	Aliiglaciecola lipolytica E3	477689	#C3C9EA
NZ_BAEO01000072.1	GCF_000314995.1_ASM31499v1_genomic.fna.gz	493475	Paraglaciecola arctica BSs20135	1128911	#6C938C
NZ_BAEP01000090.1	GCF_000315015.1_ASM31501v1_genomic.fna.gz	1128912	Paraglaciecola mesophila KMM 241	197222	#122E1F
NZ_BAEQ01000068.1	GCF_000315035.1_ASM31503v1_genomic.fna.gz	1121922	Glaciecola pallidula DSM 14239 = ACAM 615	56807	#B127D6
NZ_BAER01000146.1	GCF_000315055.1_ASM31505v1_genomic.fna.gz	1129793	Paraglaciecola polaris LMG 21857	222814	#0B8E2F
NZ_BAES01000107.1	GCF_000315075.1_ASM31507v1_genomic.fna.gz	1129794	Paraglaciecola psychrophila 170	326544	#520687
NZ_AMRZ01000001.1	GCF_000315135.1_De_novo_genomic.fna.gz	1234128	Vibrio parahaemolyticus SNUVpS-1	670	#17C276
NZ_AMST01000001.1	GCF_000315155.1_gacin28v1.0_genomic.fna.gz	48296	Acinetobacter pittii	48296	#F39BB0
NC_019014.1	GCF_000315195.1_ASM31519v1_genomic.fna.gz	1156800	Aeromonas dhakensis AAK1	196024	#C167CE
NZ_BALG01000583.1	GCF_000315235.1_ASM31523v1_genomic.fna.gz	1212764	Paenibacillus popilliae ATCC 14706	78057	#CA3BEE
NW_008988039.1	GCF_000315295.1_Pbr_v1.0_genomic.fna.gz	225117	Pyrus x bretschneideri	225117	#330FBE
NZ_CAOS01000016.1	GCF_000315365.1_ASM31536v1_genomic.fna.gz	1121428	Desulfotomaculum hydrothermale Lam5 = DSM 18033	412895	#0CDD73
NZ_HF536482.1	GCF_000315385.1_ASM31538v1_genomic.fna.gz	1226680	Klebsiella pneumoniae subsp. pneumoniae Ecl8	573	#E5F6AD
NZ_JH992913.1	GCF_000315405.1_Ente_dura_FB129-CNAB4_V1_genomic.fna.gz	883162	Enterococcus faecium FB129-CNAB4	1352	#8B0DC6
NZ_JH992922.1	GCF_000315425.1_Mass_timo_CCUG_45783_V1_genomic.fna.gz	883126	Massilia timonae CCUG 45783	47229	#6A1164
NZ_JH992957.1	GCF_000315445.1_Allo_otit_ATCC_51267_V1_genomic.fna.gz	883081	Alloiococcus otitis ATCC 51267	1652	#207F88
NZ_JH992955.1	GCF_000315465.1_Acti_mass_ACS-171-V-COL2_V1_genomic.fna.gz	883066	Actinobaculum massiliense ACS-171-V-Col2	202789	#E59A69
NZ_JH992940.1	GCF_000315485.1_Bact_olei_YIT_12058_V1_genomic.fna.gz	742727	Bacteroides oleiciplenus YIT 12058	626931	#111784
NZ_JH992936.1	GCF_000315505.1_Veil_ratt_ACS-216-V-COL6B_V1_genomic.fna.gz	883156	Veillonella seminalis ACS-216-V-Col6b	1502943	#C0C4E9
NZ_JH992904.1	GCF_000315525.1_Sphi_yano_ATCC_51230_V1_genomic.fna.gz	883163	Sphingobium yanoikuyae ATCC 51230	13690	#A4C076
NZ_JH992902.1	GCF_000315545.1_Seleno_sp_F0473_V1_genomic.fna.gz	999423	Selenomonas sp. F0473	999423	#70F7EB
NZ_JH992899.1	GCF_000315565.1_ASM31556v1_genomic.fna.gz	221288	Mastigocladopsis repens PCC 10914	221287	#C44928
NZ_JH992886.1	GCF_000315585.1_ASM31558v1_genomic.fna.gz	1174528	Fischerella sp. PCC 9339	1174528	#777EB8
NW_005434673.1	GCF_000315625.1_Guith1_genomic.fna.gz	905079	Guillardia theta CCMP2712	55529	#46F9E4
NW_014574624.1	GCF_000315645.1_PdigPd1_v1_genomic.fna.gz	1170230	Penicillium digitatum Pd1	36651	#01C6A8
NZ_AMGJ01000051.1	GCF_000315775.1_ASM31577v1_genomic.fna.gz	158836	Enterobacter hormaechei	158836	#05C243
NZ_ANHY01000001.1	GCF_000315795.1_Caenispirillum_salinarum_genomic.fna.gz	1238182	Caenispirillum salinarum AK4	859058	#4B1504
NZ_ANHZ02000055.1	GCF_000315815.2_ASM31581v2_genomic.fna.gz	1236550	1236550		#AAAAAA
NZ_AMQA01000001.1	GCF_000315835.1_De_Novo_2.6_genomic.fna.gz	1232673	Aeromonas hydrophila SNUFPC-A8	644	#8C7BBB
NZ_AMQG02000069.1	GCF_000315855.2_ASM31585v2_genomic.fna.gz	1233098	Aeromonas salmonicida subsp. achromogenes AS03	645	#5E9F92
NC_018292.1	GCF_000315875.1_ASM31587v1_genomic.fna.gz	1136231	Candida orthopsilosis Co 90-125	273371	#3444E9
NC_020185.1	GCF_000315915.1_ASM31591v1_genomic.fna.gz	1071380	Tetrapisispora blattae CBS 6284	1071379	#D8D05C
NC_019560.1	GCF_000315955.1_ASM31595v1_genomic.fna.gz	1055531	Helicobacter pylori Aklavik117	210	#6F3EF7
NZ_AMWQ01000001.1	GCF_000315975.1_mt6_genomic.fna.gz	1232672	Bacillus licheniformis CGMCC 3963	1402	#28FC27
NZ_AMSN01000001.1	GCF_000315995.1_2009K-1863v1_genomic.fna.gz	1235460	Salmonella enterica subsp. enterica serovar Thompson str. 2010K-1863	28901	#9DA26E
NZ_AMRS01000001.1	GCF_000316015.1_2009K-0807v1_genomic.fna.gz	1235459	Salmonella enterica subsp. enterica serovar Mbandaka str. 2009K-0807	28901	#9DA26E
NZ_ANHX01000001.1	GCF_000316035.1_Draft_genome_sequence_of_PAMC_26794_genomic.fna.gz	1257080	Paenibacillus sp. PAMC 26794	1257080	#EBF384
NZ_KB373322.1	GCF_000316075.2_Stap_lugd_ACS-027-V-Sch2_V1_genomic.fna.gz	883164	Staphylococcus lugdunensis ACS-027-V-Sch2	28035	#2B7768
NZ_JH993787.1	GCF_000316095.1_ASM31609v1_genomic.fna.gz	665577	Streptomyces viridosporus T7A	67581	#4D89C2
NZ_JH993793.1	GCF_000316115.1_ASM31611v1_genomic.fna.gz	102129	Leptolyngbya sp. PCC 7375	102129	#80D2F1
NZ_CALF01000569.1	GCF_000316155.1_ASM31615v1_genomic.fna.gz	1208664	Cronobacter sakazakii 696	28141	#0AB3CC
NC_019670.1	GCF_000316175.1_ASM31617v1_genomic.fna.gz	1207075	Pseudomonas sp. UW4	1207075	#8CF3EC
NZ_JH994108.1	GCF_000316195.1_ASM31619v1_genomic.fna.gz	1289135	Brachyspira hampsonii 30446	1287055	#5B2542
NZ_AKYY01000001.1	GCF_000316215.1_Pseudomonas_tollassii_genomic.fna.gz	1161101	Pseudomonas tolaasii 6264	29442	#91A888
NZ_ANGI02000210.1	GCF_000316245.2_MTE2_ImprovedAssembly_genomic.fna.gz	1236102	Klebsiella pneumoniae VA360	573	#E5F6AD
NZ_ANGH02000227.1	GCF_000316265.2_MTE1_ImprovedAssembly_genomic.fna.gz	1236101	Klebsiella pneumoniae JHCK1	573	#E5F6AD
NZ_AJTY01000001.1	GCF_000316285.1_Paenibacillus_sonchi_X19-5T_genomic.fna.gz	1173684	Paenibacillus sonchi X19-5	373687	#E3FDEA
NZ_KB000008.1	GCF_000316325.2_ASM31632v2_genomic.fna.gz	1005396	Escherichia coli 88.1467	562	#4E4B5F
NZ_KB006078.1	GCF_000316345.2_ASM31634v2_genomic.fna.gz	1005398	Escherichia coli 88.1042	562	#4E4B5F
NZ_KB006840.1	GCF_000316365.2_ASM31636v2_genomic.fna.gz	1005399	Escherichia coli 89.0511	562	#4E4B5F
NZ_KB007268.1	GCF_000316385.2_ASM31638v2_genomic.fna.gz	1005400	Escherichia coli 90.0091	562	#4E4B5F
NZ_KB006479.1	GCF_000316405.2_ASM31640v2_genomic.fna.gz	1005401	Escherichia coli 90.0039	562	#4E4B5F
NZ_KB005709.1	GCF_000316425.2_ASM31642v2_genomic.fna.gz	1005402	Escherichia coli 90.2281	562	#4E4B5F
NZ_KB003780.1	GCF_000316445.2_ASM31644v2_genomic.fna.gz	1005403	Escherichia coli 93.0055	562	#4E4B5F
NZ_KB004985.1	GCF_000316465.1_ASM31646v1_genomic.fna.gz	1005404	Escherichia coli 93.0056	562	#4E4B5F
NZ_KB005346.1	GCF_000316485.1_ASM31648v1_genomic.fna.gz	1005405	Escherichia coli 94.0618	562	#4E4B5F
NZ_ANMC01000001.1	GCF_000316505.2_ASM31650v2_genomic.fna.gz	1005420	Escherichia coli 97.0007	562	#4E4B5F
NC_019675.1	GCF_000316515.1_ASM31651v1_genomic.fna.gz	292564	Cyanobium gracile PCC 6307	59930	#676C6B
NZ_ANME01000002.1	GCF_000316545.2_ASM31654v2_genomic.fna.gz	1005422	Escherichia coli 99.0678	562	#4E4B5F
NZ_ANMF01000001.1	GCF_000316565.2_ASM31656v2_genomic.fna.gz	1005424	Escherichia coli 99.0713	562	#4E4B5F
NC_019682.1	GCF_000316575.1_ASM31657v1_genomic.fna.gz	99598	Calothrix sp. PCC 7507	99598	#0B4C52
NC_019683.1	GCF_000316605.1_ASM31660v1_genomic.fna.gz	111781	Leptolyngbya sp. PCC 7376	111781	#C95BCC
NC_019676.1	GCF_000316625.1_ASM31662v1_genomic.fna.gz	317936	Nostoc sp. PCC 7107	317936	#291104
NC_019684.1	GCF_000316645.1_ASM31664v1_genomic.fna.gz	28072	Nostoc sp. PCC 7524	28072	#967F62
